Tabela;Coluna;Tipo;Nullable;Default;Constraint;Comentário;Linhas Tabela;Posição;
THIST_REM_CONSIGNACAO;ITNFS_ID;NUMBER(19,0);NOT NULL;;FK ¿ TITENS_NFS.ID;ID do item da nota de remessa. Referência a TITENS_NFS(ID).;5;6;
THIST_REM_CONSIGNACAO;QTDE;NUMBER(19,8);NULL;;;Quantidade do item que foi faturado.;5;7;
THIST_REM_CONSIGNACAO;ITNFS_VENDA_ID;NUMBER(19,0);NULL;;FK ¿ TITENS_NFS.ID;ID do item da nota de faturamento. Referência a TITENS_NFS(ID).;5;8;
THIST_REV_TIT_CP;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária da Tabela;15002;1;
THIST_REV_TIT_CP;TIT_CP_ID_ORIG;NUMBER(8,0);NULL;Tem Default;FK ¿ TTIT_CP.ID;ID do Título de Contas a Pagar Origem (TTIT_CP);15002;2;
THIST_REV_TIT_CP;TIT_CP_ID_DEST;NUMBER(8,0);NULL;Tem Default;FK ¿ TTIT_CP.ID;ID do Título de Contas a Pagar Destino (TTIT_CP);15002;3;
THIST_REV_TIT_CP;HIST_MOV_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ THIST_MOV_CP.ID;ID do Histórico de Movimento do Título de Contas a Pagar Origem (THIST_MOV_CP);15002;4;
THIST_REV_TIT_CP;TP_REV;VARCHAR2(20);NOT NULL;Tem Default;;Tipo da relação;15002;5;
THIST_REV_TIT_CP;HIST_MOV_ID_DEST;NUMBER(10,0);NULL;;FK ¿ THIST_MOV_CP.ID;ID do Histórico de Movimento do Título de Contas a Pagar Destino (THIST_MOV_CP);15002;6;
THIST_REV_TIT_CP;NFE_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TNFS_ENTRADA.ID;;15002;7;
THIST_REV_TIT_CP;TRECIBOS_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TRECIBOS.ID;Surrogate Key;15002;8;
THIST_REV_TIT_CP;TRENDIM_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TRENDIMENTOS.ID;Chave para a tabela de rendimentos;15002;9;
THIST_REV_TIT_CP;PERC_QUEBRA;NUMBER(19,7);NULL;;;Percentual de Quebra Utilizado;15002;10;
THIST_REV_TIT_CP;PER_IPI_ID;NUMBER(10,0);NULL;;FK ¿ TPER_APU_IPI.ID;Chave Primária;15002;11;
THIST_REV_TIT_CP;COD_REC_ID;NUMBER(10,0);NULL;;;Código de recolhimento para títulos de pagamento de impostos.;15002;12;
THIST_REV_TIT_CP;NEG_FOR_ID;NUMBER(10,0);NULL;;FK ¿ TNEGOCIACAO_FOR.ID;ID da Negociação com Fornecedores (TNEGOCIACAO_FOR);15002;13;
THIST_REV_TIT_CR;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária da Tabela;30778;1;
THIST_REV_TIT_CR;TIT_CR_ID_ORIG;NUMBER(10,0);NULL;;FK ¿ TTIT_CR.ID;ID do Título de Contas a Receber Origem (TTIT_CR);30778;2;
THIST_REV_TIT_CR;TIT_CR_ID_DEST;NUMBER(10,0);NULL;Tem Default;FK ¿ TTIT_CR.ID;ID do Título de Contas a Receber Destino (TTIT_CR);30778;3;
THIST_REV_TIT_CR;HIST_MOV_C_ID;NUMBER(10,0);NULL;;FK ¿ THIST_MOV_CR.ID;ID do Histórico de Movimento do Título de Contas a Receber Origem (THIST_MOV_CR);30778;4;
THIST_REV_TIT_CR;HIST_MOV_C_ID_DEST;NUMBER(10,0);NULL;;FK ¿ THIST_MOV_CR.ID;ID do Histórico de Movimento do Título de Contas a Receber Destino (THIST_MOV_CR);30778;5;
THIST_REV_TIT_CR;TP_REV;VARCHAR2(20);NOT NULL;Tem Default;;Tipo de reversão;30778;6;
THIST_REV_TIT_CR;CONTA_VALOR_NEG;NUMBER(1,0);NULL;Tem Default;;Conta valor movimento na negociação;30778;7;
THIST_REV_TIT_CR;NEGOCIACAO_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TNEGOCIACOES.ID;Chave Primária da Tabela TNEGOCIACOES;30778;8;
THIST_REV_TIT_CR;PDV_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TPEDIDOS_VENDA.ID;Chave Primária;30778;9;
THIST_REV_TIT_CR;LCTO_JUROS;NUMBER(1,0);NULL;Tem Default;;Lançamento de Juros sim ou não;30778;10;
THIST_REV_TIT_CR;VLR_DESC_NEG;NUMBER(17,8);NULL;Tem Default;;valor de desconto na negociação;30778;11;
THIST_REV_TIT_CR;TRECIBOS_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TRECIBOS.ID;Surrogate Key;30778;12;
THIST_REV_TIT_CR;TREC_RECEB_ID;NUMBER(10,0);NULL;;FK ¿ TREC_RECEB.ID;Chave primária da tabela e número do recibo de recebimento;30778;13;
THIST_REV_TIT_CR;PDV_ID_FAT;NUMBER(10,0);NULL;;FK ¿ TPEDIDOS_VENDA.ID;Pedido ao qual os títulos relacionados se referem.;30778;14;
THIST_REV_TIT_CR;NEG_CLI_ID;NUMBER(10,0);NULL;;FK ¿ TNEGOCIACAO_CLI.ID;ID da Negociação com Clientes (TNEGOCIACAO_CLI);30778;15;
THIST_REV_TIT_CR;NEG_FOR_ID;NUMBER(10,0);NULL;;FK ¿ TNEGOCIACAO_FOR.ID;ID da Negociação com Fornecedores (TNEGOCIACAO_FOR);30778;16;
THIST_REV_TIT_CR;TIT_CP_ID_DEST;NUMBER(10,0);NULL;;FK ¿ TTIT_CP.ID;ID do Título de Contas a Pagar Destino (TTIT_CP);30778;17;
THIST_REV_TIT_CR;HIST_MOV_CP_ID_DEST;NUMBER(10,0);NULL;;FK ¿ THIST_MOV_CP.ID;ID do Histórico de Movimento do Título de Contas a Pagar Destino (THIST_MOV_CP);30778;18;
THIST_SERV_ITNFS;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária;27699;1;
THIST_SERV_ITNFS;QTDE;NUMBER(19,8);NOT NULL;;;Quantidade. Pode ser quantidade remetida quando for pela nota fiscal de saída ou quantidade atendida;27699;2;
THIST_SERV_ITNFS;DT;DATE;NOT NULL;;;Data que foi gerado o histórico.;27699;3;
THIST_SERV_ITNFS;TIPO;VARCHAR2(2);NOT NULL;;;O tipo pode ser:  Atendimento, Cancelamento, Desatendimento ou Descancelamento.;27699;4;
THIST_SERV_ITNFS;USUARIO;VARCHAR2(100);NOT NULL;;;Usuário que gerou o histórico.;27699;5;
THIST_SERV_ITNFS;ITNFE_ID;NUMBER(10,0);NULL;;FK ¿ TITENS_NFE.ID;Referência a tabela dos itens da nota fiscal de entrada.;27699;6;
THIST_SERV_ITNFS;ITNFS_ID;NUMBER(10,0);NULL;;FK ¿ TITENS_NFS.ID;Referência a tabela dos itens da nota fiscal de saída.;27699;7;
THIST_SERV_ITNFS;TPEDC_SERV_ID;NUMBER(10,0);NOT NULL;;FK ¿ TPEDC_SERV_ITNFS.ID;Referência a tabela dos itens de saída que são de serviço.;27699;8;
THIST_SIT_ESTQ;ID;NUMBER(10,0);NOT NULL;;PK;Surrogate Key;14;1;
THIST_SIT_ESTQ;USUARIO;VARCHAR2(70);NOT NULL;;;Usuário;14;2;
THIST_SIT_ESTQ;DT;DATE;NOT NULL;;;Data;14;3;
THIST_SIT_ESTQ;MOTIVO;VARCHAR2(2000);NOT NULL;;;Motivo de reabertura;14;4;
THIST_SIT_ESTQ;SIT_ESTQ_ID;NUMBER(10,0);NOT NULL;;FK ¿ TSIT_ESTQ.ID;Digite uma data;14;5;
THIST_VERSAO_PRODUTOS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;336;1;
THIST_VERSAO_PRODUTOS;PRODUTO;VARCHAR2(50);NOT NULL;;;Nome ou mnemônico do produto;336;2;
THIST_VERSAO_PRODUTOS;VERSAO;VARCHAR2(50);NOT NULL;;;Versão aplicada;336;3;
THIST_VERSAO_PRODUTOS;DT_ATUALIZACAO;DATE;NOT NULL;;;Data/hora da atualização da versão;336;4;
THIST_VERSAO_PRODUTOS;INFO;VARCHAR2(4000);NOT NULL;;;XML com informações da máquina/usuário que realizou a atualização;336;5;
THIST_VLR_POL_CUSTOS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela.;21;1;
THIST_VLR_POL_CUSTOS;DT_ATUALIZACAO;DATE;NOT NULL;;;Data de Atualização.;21;2;
THIST_VLR_POL_CUSTOS;USUARIO;VARCHAR2(100);NOT NULL;;;Usuário que realizou a atualização.;21;3;
THIST_VLR_POL_CUSTOS;SEQ;NUMBER(3,0);NOT NULL;;;Sequência da Aplicação do Valor.;21;4;
THIST_VLR_POL_CUSTOS;DESCRICAO_VALOR;VARCHAR2(100);NOT NULL;;;Informação que representa o valor.;21;5;
THIST_VLR_POL_CUSTOS;DESCRICAO;VARCHAR2(100);NULL;;;Descrição do valor, caso o campo DESCRICAO_VALOR seja DESCRICAO.;21;6;
THIST_VLR_POL_CUSTOS;VALOR;NUMBER(17,8);NULL;;;Valor para aplicação no cálculo.;21;7;
THIST_VLR_POL_CUSTOS;TP_VALOR;VARCHAR2(1);NOT NULL;;;Tipo do valor: (P) Percentual ou (V) Valor.;21;8;
THIST_VLR_POL_CUSTOS;OPERACAO;VARCHAR2(1);NOT NULL;;;Operação do valor: (+) Soma ou (-) Subtrai.;21;9;
THIST_VLR_POL_CUSTOS;APLICACAO;VARCHAR2(1);NOT NULL;;;Aplicação sobre o custo: (B) Sobre a Base ou (I) Incidência.;21;10;
THIST_VLR_POL_CUSTOS;TVLR_APLIC_ID;NUMBER(10,0);NOT NULL;;;ID referente à tabela TVLR_APLIC_POL_CUSTOS.;21;11;
THIST_VLR_POL_CUSTOS;TVAR_POL_C_ID;NUMBER(10,0);NOT NULL;;;ID referente à tabela TVAR_POL_CUSTOS.;21;12;
THIST_VLR_POL_CUSTOS;INDIC_ALTERA;NUMBER(1,0);NOT NULL;Tem Default;;;21;13;
THIST_VLR_POL_CUSTOS;INDIC_MRG_BRUTA;NUMBER(1,0);NOT NULL;Tem Default;;Indica se o valor será considerado para cálculo da margem bruta do programa de simulação (FPPV0201).;21;14;
THORARIOS_USUARIO;ID;NUMBER(5,0);NOT NULL;;PK;Chave primária;7;1;
THORARIOS_USUARIO;DIA_SEMANA;NUMBER(1,0);NOT NULL;;;Dia da Semana;7;2;
THORARIOS_USUARIO;HORA_INICIO1;DATE;NULL;;;Hora início (1);7;3;
THORARIOS_USUARIO;HORA_FIM1;DATE;NULL;;;Hora fim (1);7;4;
THORARIOS_USUARIO;HORA_INICIO2;DATE;NULL;;;Hora início (2);7;5;
THORARIOS_USUARIO;HORA_FIM2;DATE;NULL;;;Hora fim (2);7;6;
THORARIOS_USUARIO;HORA_INICIO3;DATE;NULL;;;Hora início (3);7;7;
THORARIOS_USUARIO;HORA_FIM3;DATE;NULL;;;Hora fim (3);7;8;
THORARIOS_USUARIO;TIPHOR_ID;NUMBER(5,0);NOT NULL;;FK ¿ TTIPOS_HORARIO.ID;Referência a tp hora;7;9;
TIDIOMAS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;15;1;
TIDIOMAS;DESCRICAO;VARCHAR2(70);NOT NULL;;;Descrição;15;2;
TIMAGENS_CONF;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;183167;1;
TIMAGENS_CONF;IMAGEM;BLOB;NULL;;;Imagem do item;183167;2;
TIMAGENS_CONF;ITIMG_ID;NUMBER(10,0);NOT NULL;;FK ¿ TITENS_IMAGENS.ID;Referência a item_img;183167;3;
TIMAGENS_CONF;TMASC_ITEM_ID;NUMBER(10,0);NOT NULL;;FK ¿ TMASC_ITEM.ID;Referência a masc item;183167;4;
TIMP_DADOS_INVENTARIO;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária;398393;1;
TIMP_DADOS_INVENTARIO;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência a Empresa;398393;2;
TIMP_DADOS_INVENTARIO;ITEM_ID;NUMBER(10,0);NOT NULL;;FK ¿ TITENS.ID;Referência ao Item;398393;3;
TIMP_DADOS_INVENTARIO;COD_ITEM;VARCHAR2(20);NOT NULL;;;Código do Item;398393;4;
TIMP_DADOS_INVENTARIO;DESC_TECNICA;VARCHAR2(70);NOT NULL;;;Descrição Técnica;398393;5;
TIMP_DADOS_INVENTARIO;ITEMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TITENS_EMPR.ID;Referência ao Item por Empresa;398393;6;
TIMP_DADOS_INVENTARIO;TMASC_ITEM_ID;NUMBER(10,0);NULL;;FK ¿ TMASC_ITEM.ID;Referência a Máscara;398393;7;
TIMP_DADOS_INVENTARIO;MASCARA;VARCHAR2(4000);NULL;;;Máscara;398393;8;
TIMP_DADOS_INVENTARIO;ALMOX_ID;NUMBER(10,0);NOT NULL;;FK ¿ TALMOXARIFADOS.ID;Referência ao Almoxarifado;398393;9;
TIMP_DADOS_INVENTARIO;COD_ALMOX;VARCHAR2(5);NOT NULL;;;Código do Almoxarifado;398393;10;
TIMP_DADOS_INVENTARIO;DESC_ALMOX;VARCHAR2(70);NOT NULL;;;Descrição do Almoxarifado;398393;11;
TIMP_DADOS_INVENTARIO;UNID_MED_ID;NUMBER(10,0);NOT NULL;;FK ¿ TUNID_MED.ID;Referência a Unidade de Medida;398393;12;
TIMP_DADOS_INVENTARIO;COD_UNID_MED;VARCHAR2(6);NOT NULL;;;Código da Unidade de Medida;398393;13;
TIMP_DADOS_INVENTARIO;SALDO;NUMBER(20,10);NOT NULL;;;Saldo do Item;398393;14;
TIMP_DADOS_INVENTARIO;DATA;DATE;NULL;;;Data do Saldo;398393;15;
TIMP_DADOS_INVENTARIO;CUSTO;NUMBER(20,10);NULL;;;Custo do Item;398393;16;
TIMP_DADOS_INVENTARIO;SEQ;NUMBER(10,0);NULL;;;Sequencia;398393;17;
TIMP_ESTQ;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;3381;1;
TIMP_ESTQ;DT;DATE;NOT NULL;;;Data;3381;2;
TIMP_ESTQ;DT_SIST;DATE;NOT NULL;;;Data do sistema;3381;3;
TIMP_ESTQ;QTDE;NUMBER(18,8);NOT NULL;;;Quantidade do Item;3381;4;
TIMP_ESTQ;CUSTO_MED;NUMBER(18,8);NOT NULL;;;Custo Médio do Item;3381;5;
TIMP_ESTQ;ALMOX_ID;NUMBER(10,0);NOT NULL;;FK ¿ TALMOXARIFADOS.ID;Referência a almox;3381;6;
TIMP_ESTQ;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência a empresas;3381;7;
TIMP_ESTQ;ITESTQ_ID;NUMBER(10,0);NOT NULL;;FK ¿ TITENS_ESTOQUE.ID;Referência a item estq;3381;8;
TIMP_ESTQ;TMASC_ITEM_ID;NUMBER(10,0);NULL;;FK ¿ TMASC_ITEM.ID;Referência a masc item;3381;9;
TIMP_ESTQ;ITE_LOTE_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TITENS_LOTE.ID;;3381;10;
TIMP_ESTQ;ENDEST_ID;NUMBER(10,0);NULL;Tem Default;FK ¿ TENDERECOS_ESTQ.ID;;3381;11;
TIMP_ESTQ;VLR_CST_MAT;NUMBER(30,15);NULL;;;Valor do Custo de Materiais;3381;12;
TIMP_ESTQ;VLR_CST_MOD;NUMBER(30,15);NULL;;;Valor do Custo de Mão de Obra Direta;3381;13;
TIMP_ESTQ;VLR_CST_MOT;NUMBER(30,15);NULL;;;Valor do Custo de Mão de Obra de Terceiros;3381;14;
TIMP_ESTQ;VLR_CST_MOI;NUMBER(30,15);NULL;;;Valor do Custo de Mão de Obra Indireta;3381;15;
TIMP_ESTQ;VLR_CST_GGF;NUMBER(30,15);NULL;;;Valor dos Gastos Gerais Fixos;3381;16;
TIMP_ESTQ;VLR_CST_GGV;NUMBER(30,15);NULL;;;Valor dos Gastos Gerais Variáveis;3381;17;
TIMPORTADOR_APLICACAO;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela;2;1;
TIMPORTADOR_APLICACAO;APLICACAO;VARCHAR2(20);NOT NULL;;;Nome da Aplicação;2;2;
TIMPORTADOR_APLICACAO;DESCRICAO;VARCHAR2(50);NOT NULL;;;Descrição da Aplicação;2;3;
TIMPORTADOR_APL_IDENTIFICADOR;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela;35;1;
TIMPORTADOR_APL_IDENTIFICADOR;APLICACAO_ID;NUMBER(10,0);NOT NULL;;FK ¿ TIMPORTADOR_APLICACAO.ID;ID para a tabela TIMPORTACAO_APLICACAO;35;2;
TIMPORTADOR_APL_IDENTIFICADOR;IDENTIFICADOR;VARCHAR2(20);NOT NULL;;;Identificador da informação que será importada;35;3;
TIMPORTADOR_APL_IDENTIFICADOR;DESCRICAO;VARCHAR2(50);NOT NULL;;;Descrição da informação que será importada;35;4;
TIMPORTADOR_APL_IDENTIFICADOR;TIPO;VARCHAR2(1);NOT NULL;;;Tipo do identificador:  D-Data  E-Estrutura  N-Número  T-Texto;35;5;
TIMPORTADOR_APL_IDENTIFICADOR;REFERENCIA_PAI;VARCHAR2(1);NULL;;;Identificador é uma referencia pai na estrutura do registro;35;6;
TIMPORTADOR_APL_IDENTIFICADOR;IDENTIFICADOR_ID;NUMBER(10,0);NULL;;FK ¿ TIMPORTADOR_APL_IDENTIFICADOR.ID;ID para a tabela TIMPORTACAO_APL_IDENTIFICADOR;35;7;
TIMPORTADOR_ARQUIVO;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela;5;1;
TIMPORTADOR_ARQUIVO;LAYOUT_ID;NUMBER(10,0);NULL;;FK ¿ TIMPORTADOR_LAYOUT.ID;ID para a tabela TIMPORTACAO_LAYOUT;5;2;
TIMPORTADOR_ARQUIVO;DATA_IMPORTACAO;DATE;NOT NULL;;;Data da importação do arquivo;5;3;
TIMPORTADOR_ARQUIVO;CAMINHO;VARCHAR2(256);NOT NULL;;;Caminho do arquivo que será importado;5;4;
TIMPORTADOR_ARQUIVO;IMP_ARQ_ARQUIVO;BLOB;NOT NULL;;;Arquivo que será importado;5;5;
TIMPORTADOR_LAYOUT;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela;2;1;
TIMPORTADOR_LAYOUT;APLICACAO_ID;NUMBER(10,0);NOT NULL;;FK ¿ TIMPORTADOR_APLICACAO.ID;ID para a tabela TIMPORTADOR_APLICACAO;2;2;
TIMPORTADOR_LAYOUT;LAYOUT;VARCHAR2(20);NOT NULL;;;Nome do layout configurado;2;3;
TIMPORTADOR_LAYOUT;DESCRICAO;VARCHAR2(50);NOT NULL;;;Descrição do layout configurado;2;4;
TIMPORTADOR_LAYOUT;FORMATO_ARQUIVO;NUMBER(2,0);NOT NULL;;;Formato do arquivo a ser importado:  1-Texto normal  2-Texto com registros  3-Texto com registros(usa referência pai);2;5;
TIMPORTADOR_LAYOUT;SEPARADOR_DECIMAL;VARCHAR2(1);NOT NULL;;;Separador decimal para os campos numéricos do arquivo;2;6;
TIMPORTADOR_LAYOUT;SEPARADOR_MILHAR;VARCHAR2(1);NOT NULL;;;Separador do milhar para os campos numéricos do arquivo;2;7;
TIMPORTADOR_LAYOUT;TEXTO_DELIMITADOR;VARCHAR2(1);NULL;;;Caractere delimitador de campos;2;8;
TIMPORTADOR_LAYOUT;TEXTO_LINHA_INICIAL;NUMBER(4,0);NULL;;;Linha inicial do arquivo para começar a importação;2;9;
TIMPORTADOR_LAYOUT_TEXTO;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela;37;1;
TIMPORTADOR_LAYOUT_TEXTO;LAYOUT_ID;NUMBER(10,0);NOT NULL;;FK ¿ TIMPORTADOR_LAYOUT.ID;ID para a tabela TIMPORTADOR_LAYOUT;37;2;
TIMPORTADOR_LAYOUT_TEXTO;TIPO;NUMBER(1,0);NOT NULL;;;Tipo da informação:  1-Normal  2-Registro(identificador da chave)  3-Registro(referência pai);37;3;
TIMPORTADOR_LAYOUT_TEXTO;COLUNA;NUMBER(4,0);NULL;;;Coluna do campo no arquivo;37;4;
TIMPORTADOR_LAYOUT_TEXTO;POSICAO_INICIAL;NUMBER(4,0);NULL;;;Posicao inicial do campo no arquivo;37;5;
TIMPORTADOR_LAYOUT_TEXTO;POSICAO_FINAL;NUMBER(4,0);NULL;;;Posicao final do campo no arquivo;37;6;
TIMPORTADOR_LAYOUT_TEXTO;REGISTRO_IDENTIFICADOR;VARCHAR2(10);NULL;;;Identificador da chave do registro no arquivo;37;7;
TIMPORTADOR_LAYOUT_TEXTO;NUMERO_USA_DECIMAL;VARCHAR2(1);NULL;;;Indica que o campo numérico do arquivo possui caracter de separação decimal;37;8;
TIMPORTADOR_LAYOUT_TEXTO;NUMERO_USA_MILHAR;VARCHAR2(1);NULL;;;Indica que o campo numérico do arquivo possui caracter de separação do milhar;37;9;
TIMPORTADOR_LAYOUT_TEXTO;NUMERO_CASA_DECIMAIS;NUMBER(4,0);NULL;;;Quantidade de casas decimais do campo numérico;37;10;
TIMPORTADOR_LAYOUT_TEXTO;MASCARA_DATA;VARCHAR2(20);NULL;;;Mascará para o campo do tipo data;37;11;
TIMPORTADOR_LAYOUT_TEXTO;IDENTIFICADOR_ID;NUMBER(10,0);NULL;;FK ¿ TIMPORTADOR_APL_IDENTIFICADOR.ID;ID para a tabela TIMPORTADOR_APL_IDENTIFICADOR;37;12;
TIMPORTADOR_LAYOUT_TEXTO;LAYOUT_TEXTO_ID;NUMBER(10,0);NULL;;FK ¿ TIMPORTADOR_LAYOUT_TEXTO.ID;ID para a tabela TIMPORTADOR_LAYOUT_TEXTO;37;13;
TIMPORTADOR_LAYOUT_TEXTO;TIPO_APLICACAO;VARCHAR2(1);NULL;;;Campo usado exclusivamente pelo GeneXus;37;14;
TIMPORTADOR_LOG_ERROS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária da tabela;1;1;
TIMPORTADOR_LOG_ERROS;ARQUIVO_ID;NUMBER(10,0);NOT NULL;;FK ¿ TIMPORTADOR_ARQUIVO.ID;ID para a tabela TIMPORTACAO_ARQUIVO;1;2;
TIMPORTADOR_LOG_ERROS;CAMPO_ARQUIVO;VARCHAR2(4000);NOT NULL;;;Informação lida do arquivo;1;3;
TIMPORTADOR_LOG_ERROS;MENSAGEM;VARCHAR2(4000);NOT NULL;;;Mensagem do erro encontrado pelo importador;1;4;
TIMPRESSORAS;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;4;1;
TIMPRESSORAS;DESCRICAO;VARCHAR2(70);NOT NULL;;;Descrição;4;2;
TIMPRESSORAS;ARQUIVO;VARCHAR2(200);NOT NULL;;;Arquivo de configuração;4;3;
TIMPRESSORAS;ATIVO;NUMBER(1,0);NOT NULL;;;Status;4;4;
TIMPRESSORAS_USUARIO;PROGRAMA;VARCHAR2(30);NOT NULL;;PK;Programa da impressora;9;1;
TIMPRESSORAS_USUARIO;IMP_SAIDA;VARCHAR2(1);NOT NULL;;;Saída da impressora;9;2;
TIMPRESSORAS_USUARIO;IMP_MODO;VARCHAR2(1);NOT NULL;;;Modo de impressão;9;3;
TIMPRESSORAS_USUARIO;USU_ID;NUMBER(10,0);NOT NULL;;PK;Referência a usuário;9;4;
TIMPRESSORAS_USUARIO;TIMP_ID;NUMBER(10,0);NOT NULL;;FK ¿ TIMPRESSORAS.ID;Referência a impressoras;9;5;
TIMPRESSORAS_USUARIO;QUEBRA;VARCHAR2(1);NULL;;;;9;6;
TIMPRESSORAS_USUARIO;SALTO;VARCHAR2(1);NULL;Tem Default;;;9;7;
TINCIDENCIAS_ADM;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;1;1;
TINCIDENCIAS_ADM;PERC_GERAL;NUMBER(5,2);NOT NULL;;;Percentual de Incidência Administrativa Geral/;1;2;
TINCIDENCIAS_ADM;PERC_VENDAS;NUMBER(5,2);NOT NULL;;;Percentual de Incidência Administrativa Vendas;1;3;
TINCIDENCIAS_ADM;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência a empresas;1;4;
TINCIDENCIAS_ADM;PERC_EXPORT;NUMBER(5,2);NOT NULL;Tem Default;;Percentual de Incidência Administrativa Exportação;1;5;
TINF_CRE_CLI;TMOT_CAN_ID;NUMBER(10,0);NULL;;FK ¿ TMOTIVOS_CANCEL.ID;Referência a tabela TMOTIVOS_CANCEL;570;1;
TINF_CRE_CLI;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária;570;2;
TINF_CRE_CLI;LIMITE_CREDITO;NUMBER(19,8);NULL;Tem Default;;Limite de Crédito do Cliente;570;3;
TINF_CRE_CLI;DT_VALIDADE;DATE;NULL;;;Referência a;570;4;
TINF_CRE_CLI;EMPCLI_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMP_CLI.ID;Referência a Empresas do Cliente;570;5;
TINF_CRE_CLI;CLI_ID;NUMBER(10,0);NOT NULL;;FK ¿ TCLIENTES.ID;Referência a Tabela TCLIENTES;570;6;
TINF_CRE_CLI;TIPO;VARCHAR2(1);NOT NULL;Tem Default;;Tipo do limite de crédito;570;7;
TINF_CRE_CLI;ANAL_PED;VARCHAR2(1);NOT NULL;Tem Default;;Libera/Bloqueia;570;8;
TINF_CRE_CLI;NRO_DIAS_PROR;NUMBER(3,0);NULL;;;Dias para prorrogação;570;9;
TINF_CRE_CLI;NRO_MESES;NUMBER(3,0);NULL;;;Número de meses a considerar;570;10;
TINF_CRE_CLI;PERC;NUMBER(5,2);NULL;;;Percentual;570;11;
TINF_CRE_CLI;TP_CALC_DIAS;VARCHAR2(1);NULL;;;Tipo do cálculo dos dias;570;12;
TINF_CRE_CLI;TP_PERC;VARCHAR2(1);NULL;;;Acréscimo/Decréscimo;570;13;
TINF_CRE_CLI;VLR_MIN;NUMBER(17,8);NULL;;;Valor mínimo;570;14;
TINF_CRE_CLI;DUP_ATRASO;NUMBER(5,0);NULL;;;Dias de tolerância para contar como atraso financeiro;570;15;
TINF_CRE_CLI;BASE_IQC_FIN;NUMBER(19,8);NULL;;;Valor base para o limite do cálculo de IQC Financeiro.;570;16;
TINF_CRE_CLI;CONF_IQC_FIN_ID;NUMBER(19,0);NULL;;FK ¿ TCONF_IQC_FIN.ID;Indica a qual configuração de IQC Financeiro pertence o cliente. Referência para TCONF_IQC_FIN.;570;17;
TINF_CTRL;ID;NUMBER(10,0);NOT NULL;;PK;Chave primária;2;1;
TINF_CTRL;COTACAO;NUMBER(15,8);NULL;;;Cotação Padrão;2;2;
TINF_CTRL;MOE_ID_NAC;NUMBER(10,0);NOT NULL;;FK ¿ TMOEDAS.ID;Referência a moeda;2;3;
TINF_CTRL;MOE_ID_FIS;NUMBER(10,0);NOT NULL;;FK ¿ TMOEDAS.ID;Referência a moeda;2;4;
TINF_CTRL;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Referência a empresas;2;5;
TINF_MOE;DT_CORR_ULT;DATE;NOT NULL;;;Data última correção;2;1;
TINF_MOE;DT_CORR_ANT;DATE;NOT NULL;;;Data correção anterior;2;2;
TINF_MOE;DT_DEP_ULT;DATE;NOT NULL;;;Data última depreciação;2;3;
TINF_MOE;DT_DEP_ANT;DATE;NOT NULL;;;Data depreciação anterior;2;4;
TINF_MOE;DT_SALDO;DATE;NOT NULL;;;Data de saldo;2;5;
TINF_MOE;CONV_AQ;VARCHAR2(1);NOT NULL;;;Ind conversão aq;2;6;
TINF_MOE;CONV_DEP;VARCHAR2(1);NOT NULL;;;Ind conversão dep;2;7;
TINF_MOE;CONV_COR;VARCHAR2(1);NOT NULL;;;Ind conversão corr;2;8;
TINF_MOE;CONV_BAIXA;VARCHAR2(1);NOT NULL;;;Ind conversão baixa;2;9;
